image_name,"x1, y1, confidence1","x2, y2, confidence2","x3, y3, confidence3","x4, y4, confidence4","x5, y5, confidence5","x6, y6, confidence6","x7, y7, confidence7","x8, y8, confidence8","x9, y9, confidence9","x10, y10, confidence10","x11, y11, confidence11","x12, y12, confidence12","x13, y13, confidence13","x14, y14, confidence14","x15, y15, confidence15","x16, y16, confidence16","x17, y17, confidence17",Ωˆ,ß§,§U√€,•b√€,Ø∏•ﬂ
detected_0619.jpg,"(0.6907619, 0.464821, 0.7267416715621948)","(0.69282115, 0.45815125, 0.8335662484169006)","(0.0, 0.0, 0.08828525990247726)","(0.7121185, 0.45393157, 0.9566888809204102)","(0.0, 0.0, 0.058904390782117844)","(0.7411951, 0.49023676, 0.9921391606330872)","(0.7937952, 0.4737226, 0.930112898349762)","(0.68194866, 0.563924, 0.9847383499145508)","(0.76078594, 0.5387333, 0.6489593386650085)","(0.62580264, 0.5826081, 0.9532468914985657)","(0.68384373, 0.5814976, 0.6153641939163208)","(0.85716707, 0.63190186, 0.9577473998069763)","(0.89089805, 0.6203896, 0.8943539261817932)","(0.71327627, 0.60200536, 0.9045899510383606)","(0.75857913, 0.5797812, 0.7403578162193298)","(0.74660623, 0.67726797, 0.7346940040588379)","(0.80424404, 0.6392144, 0.5970300436019897)",,,1,,
detected_0672.jpg,"(0.1718529, 0.06424274, 0.9202150106430054)","(0.0, 0.0, 0.25478026270866394)","(0.16129346, 0.045327283, 0.9818150401115417)","(0.0, 0.0, 0.06972017139196396)","(0.107820585, 0.042809866, 0.9938083291053772)","(0.06888056, 0.14013806, 0.8073857426643372)","(0.0848483, 0.15858085, 0.9928640127182007)","(0.0, 0.0, 0.13109387457370758)","(0.10289375, 0.330604, 0.9539247155189514)","(0.0, 0.0, 0.17556467652320862)","(0.18366249, 0.46701655, 0.8757551312446594)","(0.07840793, 0.44041616, 0.909217894077301)","(0.09408701, 0.45472175, 0.9806991219520569)","(0.07190374, 0.63276786, 0.9165281057357788)","(0.12871219, 0.66434413, 0.9805099964141846)","(0.056453563, 0.82258594, 0.7185485363006592)","(0.11680746, 0.86823386, 0.8523786664009094)",,,,,
detected_0674.jpg,"(0.8977603, 0.025183726, 0.5709624886512756)","(0.90908766, 0.0073477747, 0.7839356064796448)","(0.0, 0.0, 0.08011100441217422)","(0.947225, 0.010103941, 0.8963162899017334)","(0.0, 0.0, 0.03576454892754555)","(0.97184753, 0.1217937, 0.9474530220031738)","(0.0, 0.0, 0.4800105094909668)","(0.94995135, 0.28739077, 0.9107368588447571)","(0.0, 0.0, 0.11633293330669403)","(0.85334015, 0.40303773, 0.8509918451309204)","(0.0, 0.0, 0.1944611668586731)","(0.9344152, 0.40473145, 0.9506784677505493)","(0.91801435, 0.38913494, 0.8166795969009399)","(0.90277493, 0.608841, 0.9443342685699463)","(0.90866196, 0.59126174, 0.8105435967445374)","(0.9020174, 0.7903552, 0.6722808480262756)","(0.0, 0.0, 0.4783008098602295)",,,,,
detected_0682.jpg,"(0.3105056, 0.42924038, 0.9533204436302185)","(0.31490138, 0.4240757, 0.9203749299049377)","(0.3057573, 0.42273092, 0.8915554881095886)","(0.32098576, 0.420644, 0.699885904788971)","(0.2977346, 0.4169281, 0.5648602843284607)","(0.33036694, 0.44549313, 0.9918471574783325)","(0.2864139, 0.43956918, 0.991672694683075)","(0.34915113, 0.48391113, 0.9695726633071899)","(0.27489936, 0.47563148, 0.9535244107246399)","(0.35604125, 0.520279, 0.9523762464523315)","(0.26859027, 0.51357657, 0.9290744066238403)","(0.30878803, 0.5289137, 0.9953233599662781)","(0.28361106, 0.5256658, 0.9951474070549011)","(0.29863897, 0.5850954, 0.9856036901473999)","(0.28697065, 0.5819479, 0.9827305674552917)","(0.28655866, 0.63332903, 0.9434304237365723)","(0.2842208, 0.6294515, 0.9358519315719604)",,,,,
detected_0717.jpg,"(0.41192502, 0.39918464, 0.9837604761123657)","(0.4180379, 0.39126414, 0.9154151082038879)","(0.4036007, 0.39077133, 0.9673288464546204)","(0.4258136, 0.3875855, 0.5778874754905701)","(0.3854443, 0.3864642, 0.8816472291946411)","(0.44331837, 0.42368466, 0.9940748810768127)","(0.36238495, 0.4262274, 0.9978000521659851)","(0.48100433, 0.46669307, 0.96692955493927)","(0.32542658, 0.47536302, 0.9910837411880493)","(0.51482856, 0.50949776, 0.9380155205726624)","(0.29440522, 0.5304996, 0.9775323867797852)","(0.44193316, 0.54394835, 0.9980325102806091)","(0.3910039, 0.5466689, 0.9987817406654358)","(0.4515881, 0.62557983, 0.9908435344696045)","(0.38613102, 0.62601984, 0.9945428371429443)","(0.45541725, 0.69818056, 0.9541490077972412)","(0.38888526, 0.6989662, 0.9674256443977356)",,,,,
detected_0719.jpg,"(0.42708597, 0.33924735, 0.9847264885902405)","(0.4349131, 0.33259496, 0.9231939911842346)","(0.42026347, 0.33037105, 0.9657427668571472)","(0.4445954, 0.32709172, 0.6153199076652527)","(0.4051404, 0.3217966, 0.8565369844436646)","(0.45369512, 0.36145005, 0.9938952326774597)","(0.37892008, 0.35353473, 0.9979857206344604)","(0.47506744, 0.4086361, 0.9708631634712219)","(0.32752705, 0.39479357, 0.9927454590797424)","(0.49901634, 0.45193067, 0.9499784708023071)","(0.29034823, 0.4425881, 0.9825109839439392)","(0.429329, 0.4742102, 0.9983610510826111)","(0.38272864, 0.47005096, 0.999016284942627)","(0.42143002, 0.54691637, 0.9948005676269531)","(0.3614336, 0.5421642, 0.9969363212585449)","(0.40723902, 0.6228448, 0.974595308303833)","(0.34674907, 0.62330097, 0.9820449352264404)",,,,,
detected_0775.jpg,"(0.6569762, 0.30575037, 0.7319229245185852)","(0.6569805, 0.29947072, 0.8722296953201294)","(0.0, 0.0, 0.12293865531682968)","(0.6743231, 0.2868299, 0.942502498626709)","(0.0, 0.0, 0.045577291399240494)","(0.7207611, 0.31790072, 0.9944538474082947)","(0.73842484, 0.291161, 0.802364706993103)","(0.73908263, 0.44257918, 0.9885120391845703)","(0.0, 0.0, 0.3990863263607025)","(0.72170955, 0.5317587, 0.9586601257324219)","(0.0, 0.0, 0.44783955812454224)","(0.8461102, 0.38141027, 0.9957557916641235)","(0.85512257, 0.36577603, 0.9786167740821838)","(0.7566398, 0.541513, 0.9969103932380676)","(0.7614775, 0.5111391, 0.9840370416641235)","(0.7423162, 0.68849057, 0.9841886758804321)","(0.73716027, 0.6396882, 0.9623493552207947)",,,,,
detected_0776.jpg,"(0.34890425, 0.34171733, 0.592239499092102)","(0.0, 0.0, 0.07710706442594528)","(0.3483015, 0.3329255, 0.7923862338066101)","(0.0, 0.0, 0.041510242968797684)","(0.32353365, 0.31264177, 0.94681715965271)","(0.2619092, 0.30702502, 0.7928037643432617)","(0.27367216, 0.33914572, 0.9907131791114807)","(0.0, 0.0, 0.4262104630470276)","(0.2632919, 0.45900768, 0.9815226793289185)","(0.0, 0.0, 0.46684837341308594)","(0.28570536, 0.5319352, 0.9420645236968994)","(0.16814642, 0.40258783, 0.9820974469184875)","(0.17356919, 0.41929358, 0.9951474070549011)","(0.22001138, 0.52267563, 0.9874188303947449)","(0.23024908, 0.55435115, 0.9967899918556213)","(0.23801407, 0.64887047, 0.9683303236961365)","(0.22974381, 0.69200224, 0.9858202934265137)",,,,,
detected_0806.jpg,"(0.0, 0.0, 0.19767145812511444)","(0.0, 0.0, 0.0427684411406517)","(0.0, 0.0, 0.2255534678697586)","(0.0, 0.0, 0.2806587815284729)","(0.058440853, 0.123874106, 0.8694791793823242)","(0.015031695, 0.17177865, 0.8976311087608337)","(0.08113743, 0.16202581, 0.9845547080039978)","(0.010428506, 0.23288684, 0.5040938258171082)","(0.118043944, 0.21069303, 0.9469318389892578)","(0.0, 0.0, 0.33241698145866394)","(0.12427728, 0.25495926, 0.8238338828086853)","(0.056226753, 0.27908632, 0.9874732494354248)","(0.098497376, 0.27653396, 0.9956112504005432)","(0.07238547, 0.36182576, 0.9885807633399963)","(0.105451286, 0.35236064, 0.9963147044181824)","(0.082662955, 0.44245815, 0.9798628687858582)","(0.12169467, 0.4346861, 0.9907006025314331)",,,,,
detected_0813.jpg,"(0.91158456, 0.29266697, 0.845746636390686)","(0.9187412, 0.28554654, 0.8592497706413269)","(0.0, 0.0, 0.19102872908115387)","(0.940316, 0.29987007, 0.9352778196334839)","(0.0, 0.0, 0.06932884454727173)","(0.95739776, 0.37274477, 0.9988419413566589)","(0.926846, 0.3554284, 0.9637389183044434)","(0.9542059, 0.46584606, 0.998703122138977)","(0.8786561, 0.3840993, 0.8582843542098999)","(0.91256046, 0.5236577, 0.9959414601325989)","(0.8272107, 0.3493918, 0.8632907867431641)","(0.9226985, 0.5264689, 0.9996730089187622)","(0.9056722, 0.51766115, 0.9981196522712708)","(0.8917736, 0.66181666, 0.9987597465515137)","(0.8875613, 0.65750957, 0.9931057095527649)","(0.91756725, 0.79952425, 0.9800999760627747)","(0.9014538, 0.79001725, 0.9452775716781616)",,,,,
detected_0840.jpg,"(0.25754422, 0.12282057, 0.9925002455711365)","(0.2666928, 0.10796013, 0.9266328811645508)","(0.24032912, 0.10711839, 0.9893408417701721)","(0.0, 0.0, 0.23395086824893951)","(0.19481856, 0.11257164, 0.9430970549583435)","(0.27978906, 0.20216267, 0.9904842376708984)","(0.15101036, 0.20249113, 0.9966452717781067)","(0.33305565, 0.31044227, 0.938957929611206)","(0.1046446, 0.32797018, 0.9840870499610901)","(0.38855004, 0.35424143, 0.9164959788322449)","(0.13751149, 0.38341555, 0.9777154326438904)","(0.29285094, 0.41670528, 0.998824417591095)","(0.20653525, 0.42680478, 0.9992696642875671)","(0.33923966, 0.59749067, 0.99845290184021)","(0.23450789, 0.61665267, 0.9991042017936707)","(0.35104236, 0.75853527, 0.9879240393638611)","(0.23553517, 0.77814466, 0.9912989735603333)",,,,,
detected_0888.jpg,"(0.511376, 0.11992893, 0.6620041131973267)","(0.0, 0.0, 0.241353839635849)","(0.51166856, 0.11254996, 0.5157721042633057)","(0.0, 0.0, 0.21074926853179932)","(0.50301117, 0.099788226, 0.5803143978118896)","(0.49081722, 0.11671136, 0.9631426930427551)","(0.47285706, 0.11175573, 0.9860193729400635)","(0.489386, 0.1476216, 0.9367011189460754)","(0.4286387, 0.14908183, 0.9824239015579224)","(0.5185188, 0.17598283, 0.9155158400535583)","(0.4225344, 0.1780765, 0.9651923179626465)","(0.43462485, 0.19157477, 0.9951494336128235)","(0.42483076, 0.18746556, 0.9967457056045532)","(0.4401226, 0.26148233, 0.9840337038040161)","(0.4317902, 0.26329583, 0.9899132251739502)","(0.37663427, 0.2877416, 0.936505138874054)","(0.37456948, 0.29963964, 0.9498175382614136)",,,,,
detected_0889.jpg,"(0.46512118, 0.091324225, 0.7991285920143127)","(0.4657982, 0.08386531, 0.6870138645172119)","(0.0, 0.0, 0.430378794670105)","(0.4777648, 0.0695796, 0.7009193301200867)","(0.0, 0.0, 0.3118644058704376)","(0.504514, 0.079249755, 0.9818446636199951)","(0.4906966, 0.0900592, 0.9753779172897339)","(0.5150208, 0.10942473, 0.9626837968826294)","(0.49643287, 0.12140087, 0.9260850548744202)","(0.48130187, 0.13526058, 0.9179955720901489)","(0.4669692, 0.14760408, 0.8724879622459412)","(0.5649589, 0.14587453, 0.988561749458313)","(0.55798084, 0.15312561, 0.9866361021995544)","(0.55820316, 0.21038465, 0.9658090472221375)","(0.5544227, 0.2160211, 0.9596232175827026)","(0.6174588, 0.24162678, 0.885195255279541)","(0.6134913, 0.24358526, 0.8829087615013123)",,,,,
detected_0890.jpg,"(0.5484556, 0.085960194, 0.6494960784912109)","(0.5483901, 0.07955235, 0.6010303497314453)","(0.0, 0.0, 0.15801885724067688)","(0.55868024, 0.062181532, 0.7770686149597168)","(0.0, 0.0, 0.12016177922487259)","(0.5875271, 0.068346456, 0.9946953654289246)","(0.56932586, 0.07412292, 0.9516717791557312)","(0.6219731, 0.110438906, 0.9941708445549011)","(0.56766015, 0.11003039, 0.8731993436813354)","(0.62947637, 0.14154977, 0.9836750626564026)","(0.5344546, 0.13188565, 0.8504529595375061)","(0.6230211, 0.14877747, 0.9982531666755676)","(0.61494285, 0.1534146, 0.9945684671401978)","(0.6037849, 0.21945448, 0.9953171014785767)","(0.6026038, 0.22488303, 0.9859079718589783)","(0.6625129, 0.2695922, 0.9756110310554504)","(0.65788424, 0.26929575, 0.9543485045433044)",,,,,
detected_0895.jpg,"(0.046497967, 0.36558118, 0.7718042731285095)","(0.0, 0.0, 0.34369218349456787)","(0.036208067, 0.3603625, 0.8372726440429688)","(0.0, 0.0, 0.09881533682346344)","(0.012333797, 0.37612042, 0.8227190375328064)","(0.036774766, 0.42107326, 0.6864930987358093)","(0.008327305, 0.4456934, 0.9428381323814392)","(0.0, 0.0, 0.26598691940307617)","(0.006059614, 0.5235917, 0.8410533666610718)","(0.0, 0.0, 0.25275707244873047)","(0.041783597, 0.5779815, 0.7374036312103271)","(0.08847842, 0.5830094, 0.8843259215354919)","(0.06958588, 0.60212654, 0.9510841369628906)","(0.10847058, 0.67104787, 0.8816242218017578)","(0.09584064, 0.70526034, 0.9500755071640015)","(0.12677845, 0.77152, 0.8112218976020813)","(0.10370543, 0.80874765, 0.8830409049987793)",,,,,
detected_0900.jpg,"(0.42493337, 0.20735326, 0.9877938628196716)","(0.43761954, 0.1880233, 0.9410575032234192)","(0.40427214, 0.18950237, 0.9792382121086121)","(0.45596927, 0.17644376, 0.5095792412757874)","(0.36672026, 0.18093851, 0.8902645111083984)","(0.4669949, 0.22603092, 0.9865520000457764)","(0.33710462, 0.2255188, 0.9944674968719482)","(0.46495852, 0.32789773, 0.9221847057342529)","(0.2963223, 0.32594296, 0.9715970754623413)","(0.429566, 0.42308807, 0.8694092035293579)","(0.2979741, 0.43399101, 0.9404594898223877)","(0.4322266, 0.3058209, 0.976980984210968)","(0.34983724, 0.30524296, 0.9841665029525757)","(0.43352628, 0.43276995, 0.8883519768714905)","(0.34480458, 0.4242576, 0.9161262512207031)","(0.42915812, 0.5226181, 0.5426033139228821)","(0.3461832, 0.504358, 0.5922408103942871)",,,,,
detected_0901.jpg,"(0.76553404, 0.065737724, 0.9275836944580078)","(0.7821051, 0.04902432, 0.8992968797683716)","(0.0, 0.0, 0.48624515533447266)","(0.83045304, 0.032681633, 0.8530251979827881)","(0.0, 0.0, 0.06946776062250137)","(0.89493096, 0.09608777, 0.9963964819908142)","(0.7316046, 0.089039445, 0.9676001071929932)","(0.930441, 0.22422466, 0.9953653812408447)","(0.6944148, 0.18957818, 0.9332300424575806)","(0.8628133, 0.31373638, 0.9938269257545471)","(0.7305583, 0.27864113, 0.9464123249053955)","(0.84700954, 0.31812286, 0.9994733929634094)","(0.7424942, 0.30811924, 0.998579740524292)","(0.824052, 0.48592776, 0.9978154897689819)","(0.716946, 0.47216183, 0.9947127103805542)","(0.80443746, 0.64530724, 0.9620961546897888)","(0.7276891, 0.63167274, 0.9385504126548767)",,,,,
detected_0902.jpg,"(0.0, 0.0, 0.0035843602381646633)","(0.0, 0.0, 0.000736414804123342)","(0.0, 0.0, 0.0004872283316217363)","(0.0, 0.0, 0.004737088456749916)","(0.0, 0.0, 0.0019016258884221315)","(0.9438512, 0.0059132813, 0.5319437384605408)","(0.0, 0.0, 0.4281359314918518)","(0.9883601, 0.12237737, 0.9568480253219604)","(0.7315798, 0.101101734, 0.9224964380264282)","(0.92680186, 0.22648504, 0.9740996360778809)","(0.7793382, 0.19467257, 0.9575026631355286)","(0.90980256, 0.23625128, 0.9987659454345703)","(0.7891186, 0.23175922, 0.9984772801399231)","(0.88980055, 0.41957086, 0.996343195438385)","(0.7726864, 0.40953714, 0.9956626296043396)","(0.8696049, 0.5948488, 0.943784773349762)","(0.78185385, 0.57709754, 0.9389950633049011)",,,,,
detected_0956.jpg,"(0.0, 0.0, 0.196694016456604)","(0.0, 0.0, 0.22534213960170746)","(0.0, 0.0, 0.021266568452119827)","(0.5483122, 0.18924174, 0.9322808384895325)","(0.0, 0.0, 0.23184096813201904)","(0.5382702, 0.24715981, 0.994046688079834)","(0.6413603, 0.23181653, 0.9574930667877197)","(0.50742185, 0.32543358, 0.9765967726707458)","(0.6760904, 0.3003241, 0.7383840680122375)","(0.50228274, 0.37835902, 0.9053834676742554)","(0.66431344, 0.35160378, 0.5902024507522583)","(0.5655254, 0.37763444, 0.9975054860115051)","(0.63421917, 0.37098962, 0.9937806725502014)","(0.5619217, 0.47066373, 0.9963183403015137)","(0.6312529, 0.4611249, 0.9921891689300537)","(0.5657383, 0.5637847, 0.9815720319747925)","(0.63909036, 0.5513619, 0.9733657240867615)",,,,,
detected_0961.jpg,"(0.7151275, 0.47325397, 0.7725955247879028)","(0.7178069, 0.4549941, 0.9185814261436462)","(0.0, 0.0, 0.05670469254255295)","(0.77016014, 0.43286243, 0.9844698905944824)","(0.0, 0.0, 0.02738213911652565)","(0.81376874, 0.5320467, 0.9933127760887146)","(0.8691577, 0.49638852, 0.8316449522972107)","(0.72069067, 0.6969386, 0.981080949306488)","(0.0, 0.0, 0.32944121956825256)","(0.64457905, 0.7005364, 0.9083314538002014)","(0.0, 0.0, 0.30715346336364746)","(0.873371, 0.8711988, 0.8988592028617859)","(0.9030981, 0.8491257, 0.6925478577613831)","(0.0, 0.0, 0.12728983163833618)","(0.0, 0.0, 0.03730830177664757)","(0.0, 0.0, 0.008125819265842438)","(0.0, 0.0, 0.004123917780816555)",,,1,,
detected_1062.jpg,"(0.0, 0.0, 0.18860724568367004)","(0.0, 0.0, 0.051171496510505676)","(0.0, 0.0, 0.06088877096772194)","(0.0, 0.0, 0.07576261460781097)","(0.0, 0.0, 0.08944489061832428)","(0.4734005, 0.042544317, 0.891046941280365)","(0.3624593, 0.040212024, 0.9424165487289429)","(0.49988088, 0.116326526, 0.9386534690856934)","(0.32927805, 0.11226545, 0.9673489332199097)","(0.50292975, 0.1807804, 0.936479926109314)","(0.32044715, 0.18358304, 0.9599472880363464)","(0.44749966, 0.19358833, 0.9979177117347717)","(0.37697893, 0.19262074, 0.9983775615692139)","(0.44189996, 0.2992491, 0.9959211349487305)","(0.3792411, 0.29902783, 0.9971255660057068)","(0.43316975, 0.38769564, 0.9792068004608154)","(0.39717478, 0.3945325, 0.9839479327201843)",,,,,
detected_1063.jpg,"(0.41097012, 0.027454698, 0.9391518831253052)","(0.4168284, 0.018265689, 0.6200792193412781)","(0.39850083, 0.01881063, 0.9107521176338196)","(0.0, 0.0, 0.1771385371685028)","(0.36666545, 0.026646782, 0.8588162660598755)","(0.43785125, 0.083826646, 0.9798889756202698)","(0.32783356, 0.084231235, 0.996916651725769)","(0.46791783, 0.1533421, 0.9248999953269958)","(0.29797825, 0.15712467, 0.9922130703926086)","(0.4721055, 0.21887521, 0.9079173803329468)","(0.29502898, 0.23262553, 0.9838948845863342)","(0.41930562, 0.23055263, 0.9982079267501831)","(0.3500773, 0.23185304, 0.9992306232452393)","(0.41631898, 0.3372031, 0.9954473376274109)","(0.35353804, 0.33530334, 0.9980952143669128)","(0.41264662, 0.43720037, 0.9775298833847046)","(0.37157232, 0.43258733, 0.9872475862503052)",,,,,
detected_1115.jpg,"(0.0, 0.0, 0.07378264516592026)","(0.0, 0.0, 0.04110363870859146)","(0.0, 0.0, 0.06471580266952515)","(0.0, 0.0, 0.2972404360771179)","(0.05429598, 0.11659088, 0.5212525725364685)","(0.0, 0.0, 0.4469342827796936)","(0.084972516, 0.17166817, 0.798554539680481)","(0.0, 0.0, 0.13468772172927856)","(0.10504787, 0.25869212, 0.5479223728179932)","(0.0, 0.0, 0.08494656533002853)","(0.0, 0.0, 0.33573096990585327)","(0.030726168, 0.35804084, 0.7738069295883179)","(0.08108272, 0.3524015, 0.8838285803794861)","(0.027400842, 0.4770297, 0.8616604804992676)","(0.046853803, 0.46555218, 0.9371327757835388)","(0.062345315, 0.5825851, 0.8237065076828003)","(0.05846361, 0.5717159, 0.895612359046936)",,,,,
detected_1139.jpg,"(0.7648636, 0.14620285, 0.970424473285675)","(0.7770331, 0.13260026, 0.94232177734375)","(0.75826746, 0.13510466, 0.8142033815383911)","(0.8121104, 0.12415974, 0.8705207705497742)","(0.0, 0.0, 0.3142821192741394)","(0.86594784, 0.18668754, 0.9964669942855835)","(0.752381, 0.19859894, 0.9901162981987)","(0.89484894, 0.27120885, 0.989270031452179)","(0.7363995, 0.31728673, 0.9615828990936279)","(0.8331915, 0.2624475, 0.9833126664161682)","(0.75237757, 0.39666647, 0.9545790553092957)","(0.8560333, 0.39574608, 0.9988157749176025)","(0.7831545, 0.39501584, 0.9981687068939209)","(0.8428067, 0.52614087, 0.9966009855270386)","(0.77926016, 0.52579963, 0.9953790903091431)","(0.8354251, 0.6266572, 0.9714124798774719)","(0.794601, 0.6366073, 0.9669508337974548)",,,,,
detected_1145.jpg,"(0.65382874, 0.52333885, 0.8775582909584045)","(0.650304, 0.49389467, 0.9705453515052795)","(0.0, 0.0, 0.041099995374679565)","(0.70064014, 0.45591146, 0.9955897331237793)","(0.0, 0.0, 0.027279486879706383)","(0.7554657, 0.58797777, 0.9936849474906921)","(0.8881159, 0.5461318, 0.911918044090271)","(0.6178236, 0.9015648, 0.9677491188049316)","(0.0, 0.0, 0.3239293396472931)","(0.48285264, 0.9043228, 0.8634172677993774)","(0.0, 0.0, 0.3434387147426605)","(0.0, 0.0, 0.27925723791122437)","(0.0, 0.0, 0.13820861279964447)","(0.0, 0.0, 0.020370332524180412)","(0.0, 0.0, 0.007524594664573669)","(0.0, 0.0, 0.0023561373818665743)","(0.0, 0.0, 0.001421592547558248)",,,1,,
detected_1148.jpg,"(0.12217957, 0.30848974, 0.9884457588195801)","(0.13256483, 0.2959782, 0.9536136984825134)","(0.107985914, 0.29667354, 0.9772682785987854)","(0.14444776, 0.30027327, 0.6129240393638611)","(0.08172468, 0.3024779, 0.861437976360321)","(0.17101657, 0.37078553, 0.9772317409515381)","(0.04698015, 0.37597182, 0.9916960597038269)","(0.18807578, 0.47141105, 0.8904870748519897)","(0.019496715, 0.47789758, 0.9593842029571533)","(0.16402823, 0.5528649, 0.8547512292861938)","(0.01568451, 0.55872816, 0.9304913878440857)","(0.16137782, 0.564571, 0.9426330327987671)","(0.080199815, 0.56696236, 0.9616031050682068)","(0.16689749, 0.7057145, 0.5336716175079346)","(0.07613126, 0.7015209, 0.6255349516868591)","(0.0, 0.0, 0.09052754938602448)","(0.0, 0.0, 0.11319772899150848)",,,,,
detected_1152.jpg,"(0.6756588, 0.14648557, 0.9455760717391968)","(0.68385345, 0.14020522, 0.8011330366134644)","(0.670673, 0.13767487, 0.8561107516288757)","(0.6950418, 0.1371628, 0.556477427482605)","(0.6607417, 0.13144496, 0.6646059155464172)","(0.7079815, 0.1748185, 0.990958571434021)","(0.63470924, 0.1713241, 0.9953842759132385)","(0.72532976, 0.23890138, 0.9729689955711365)","(0.6008717, 0.23868938, 0.9880155920982361)","(0.737861, 0.2929117, 0.9540256261825562)","(0.5799534, 0.29526907, 0.974511981010437)","(0.684764, 0.30014974, 0.9983505010604858)","(0.63935447, 0.29785833, 0.998775064945221)","(0.6757476, 0.39596185, 0.9935391545295715)","(0.62835455, 0.39369848, 0.9954091906547546)","(0.65802616, 0.48287764, 0.9609087109565735)","(0.62246317, 0.4871984, 0.9688690900802612)",,,,,
